ZONE,PER,QUANTITY
36,PER37,26
36,PER38,29
36,PER39,25
36,PER40,14
36,PER41,12
36,PER42,11
36,PER43,5
36,PER44,5
36,PER45,4
36,PER46,4
36,PER47,2
36,PER48,NULL
37,PER01,NULL
37,PER02,NULL
37,PER03,NULL
37,PER04,NULL
37,PER05,1
37,PER06,1
37,PER07,3
37,PER08,6
37,PER09,10
37,PER10,18
37,PER11,18
37,PER12,20
37,PER13,24
37,PER14,22
37,PER15,23
37,PER16,27
37,PER17,30
37,PER18,36
37,PER19,46
37,PER20,47
37,PER21,42
37,PER22,37
37,PER23,26
37,PER24,23
37,PER25,19
37,PER26,19
37,PER27,15
37,PER28,12
37,PER29,12
37,PER30,10
37,PER31,9
37,PER32,9
37,PER33,8
37,PER34,5
37,PER35,4
37,PER36,2
37,PER37,3
37,PER38,1
37,PER39,1
37,PER40,2
37,PER41,1
37,PER42,NULL
37,PER43,NULL
37,PER44,NULL
37,PER45,NULL
37,PER46,NULL
37,PER47,NULL
37,PER48,NULL
38,PER01,NULL
38,PER02,1
38,PER03,1
38,PER04,2
38,PER05,6
38,PER06,12
38,PER07,23
38,PER08,46
38,PER09,92
38,PER10,136
38,PER11,151
38,PER12,155
38,PER13,168
38,PER14,170
38,PER15,178
38,PER16,187
38,PER17,197
38,PER18,237
38,PER19,257
38,PER20,263
38,PER21,244
38,PER22,222
38,PER23,216
38,PER24,200
38,PER25,185
38,PER26,176
38,PER27,168
38,PER28,124
38,PER29,121
38,PER30,117
38,PER31,110
38,PER32,95
38,PER33,104
38,PER34,100
38,PER35,94
38,PER36,70
38,PER37,51
38,PER38,29
38,PER39,24
38,PER40,10
38,PER41,8
38,PER42,9
38,PER43,1
38,PER44,4
38,PER45,5
38,PER46,2
38,PER47,3
38,PER48,2
39,PER01,11
39,PER02,11
39,PER03,17
39,PER04,29
39,PER05,54
39,PER06,85
39,PER07,141
39,PER08,219
39,PER09,329
39,PER10,436
39,PER11,533
39,PER12,578
39,PER13,645
39,PER14,671
39,PER15,700
39,PER16,744
39,PER17,766
39,PER18,814
39,PER19,842
39,PER20,868
39,PER21,855
39,PER22,811
39,PER23,795
39,PER24,767
39,PER25,756
39,PER26,708
39,PER27,656
39,PER28,595
39,PER29,588
39,PER30,581
39,PER31,560
39,PER32,531
39,PER33,526
39,PER34,481
39,PER35,435
39,PER36,339
39,PER37,223
39,PER38,176
39,PER39,140
39,PER40,99
39,PER41,64
39,PER42,45
39,PER43,28
39,PER44,24
39,PER45,15
39,PER46,13
39,PER47,12
39,PER48,9
40,PER01,NULL
40,PER02,1
40,PER03,3
40,PER04,8
40,PER05,9
40,PER06,9
40,PER07,19
40,PER08,22
40,PER09,46
40,PER10,78
40,PER11,92
40,PER12,98
40,PER13,97
40,PER14,97
40,PER15,105
40,PER16,109
40,PER17,118
40,PER18,141
40,PER19,155
40,PER20,158
40,PER21,140
40,PER22,133
40,PER23,125
40,PER24,128
40,PER25,111
40,PER26,102
40,PER27,92
40,PER28,90
40,PER29,79
40,PER30,72
40,PER31,73
40,PER32,68
40,PER33,69
40,PER34,63
40,PER35,49
40,PER36,35
40,PER37,36
40,PER38,19
40,PER39,10
40,PER40,17
40,PER41,17
40,PER42,8
40,PER43,4
40,PER44,3
40,PER45,2
40,PER46,2
40,PER47,1
40,PER48,NULL
41,PER01,4
41,PER02,8
41,PER03,15
41,PER04,22
41,PER05,28
41,PER06,68
41,PER07,137
41,PER08,271
41,PER09,585
41,PER10,910
41,PER11,1047
41,PER12,1050
41,PER13,1058
41,PER14,1092
41,PER15,1129
41,PER16,1168
41,PER17,1192
41,PER18,1226
41,PER19,1268
41,PER20,1287
41,PER21,1267
41,PER22,1200
41,PER23,1193
41,PER24,1224
41,PER25,1152
41,PER26,1088
41,PER27,1009
41,PER28,893
41,PER29,833
41,PER30,757
41,PER31,687
41,PER32,580
41,PER33,530
41,PER34,461
41,PER35,425
41,PER36,314
41,PER37,245
41,PER38,196
41,PER39,135
41,PER40,97
41,PER41,74
41,PER42,58
41,PER43,40
41,PER44,31
41,PER45,21
41,PER46,17
41,PER47,9
41,PER48,5
42,PER01,1
42,PER02,3
42,PER03,12
42,PER04,17
42,PER05,24
42,PER06,43
42,PER07,77
42,PER08,130
42,PER09,222
42,PER10,299
42,PER11,347
42,PER12,376
42,PER13,396
42,PER14,416
42,PER15,440
42,PER16,477
42,PER17,502
42,PER18,592
42,PER19,661
42,PER20,687
42,PER21,653
42,PER22,597
42,PER23,562
42,PER24,512
42,PER25,470
42,PER26,438
42,PER27,403
42,PER28,349
42,PER29,327
42,PER30,302
42,PER31,271
42,PER32,225
42,PER33,181
42,PER34,153
42,PER35,131
42,PER36,108
42,PER37,87
42,PER38,57
42,PER39,48
42,PER40,39
42,PER41,32
42,PER42,22
42,PER43,16
42,PER44,11
42,PER45,5
42,PER46,3
42,PER47,3
42,PER48,2
43,PER01,1
43,PER02,1
43,PER03,5
43,PER04,8
43,PER05,14
43,PER06,26
43,PER07,47
43,PER08,70
43,PER09,110
43,PER10,154
43,PER11,183
43,PER12,200
43,PER13,228
43,PER14,262
43,PER15,291
43,PER16,316
43,PER17,353
43,PER18,403
43,PER19,463
43,PER20,477
43,PER21,415
43,PER22,361
43,PER23,342
43,PER24,315
43,PER25,308
43,PER26,307
43,PER27,296
43,PER28,270
43,PER29,245
43,PER30,220
43,PER31,195
43,PER32,158
43,PER33,152
43,PER34,132
43,PER35,124
43,PER36,100
43,PER37,64
43,PER38,40
43,PER39,32
43,PER40,28
43,PER41,19
43,PER42,12
43,PER43,9
43,PER44,11
43,PER45,7
43,PER46,5
43,PER47,3
43,PER48,8
44,PER01,1
44,PER02,1
44,PER03,3
44,PER04,6
44,PER05,13
44,PER06,20
44,PER07,38
44,PER08,101
44,PER09,270
44,PER10,438
44,PER11,514
44,PER12,522
44,PER13,529
44,PER14,532
44,PER15,525
44,PER16,524
44,PER17,538
44,PER18,584
44,PER19,616
44,PER20,631
44,PER21,604
44,PER22,569
44,PER23,563
44,PER24,563
44,PER25,497
44,PER26,442
44,PER27,385
44,PER28,325
44,PER29,269
44,PER30,234
44,PER31,188
44,PER32,173
44,PER33,158
44,PER34,128
44,PER35,108
44,PER36,85
44,PER37,57
44,PER38,42
44,PER39,39
44,PER40,31
44,PER41,21
44,PER42,10
44,PER43,10
44,PER44,9
44,PER45,3
44,PER46,2
44,PER47,1
44,PER48,1
45,PER01,6
45,PER02,12
45,PER03,18
45,PER04,26
45,PER05,32
45,PER06,51
45,PER07,93
45,PER08,197
45,PER09,428
45,PER10,640
45,PER11,769
45,PER12,777
45,PER13,802
45,PER14,815
45,PER15,833
45,PER16,854
45,PER17,882
45,PER18,941
45,PER19,995
45,PER20,998
45,PER21,958
45,PER22,910
45,PER23,892
45,PER24,896
45,PER25,815
45,PER26,756
45,PER27,678
45,PER28,612
45,PER29,527
45,PER30,475
45,PER31,416
45,PER32,399
45,PER33,335
45,PER34,298
45,PER35,254
45,PER36,221
45,PER37,160
45,PER38,118
45,PER39,106
45,PER40,81
45,PER41,53
45,PER42,33
45,PER43,26
45,PER44,18
45,PER45,11
45,PER46,10
45,PER47,10
45,PER48,7
46,PER01,NULL
46,PER02,1
46,PER03,5
46,PER04,6
46,PER05,14
46,PER06,18
46,PER07,36
46,PER08,71
46,PER09,118
46,PER10,163
46,PER11,214
46,PER12,238
46,PER13,257
46,PER14,271
46,PER15,284
46,PER16,304
46,PER17,327
46,PER18,369
46,PER19,405
46,PER20,404
46,PER21,364
46,PER22,329
46,PER23,311
46,PER24,289
46,PER25,259
46,PER26,247
46,PER27,242
46,PER28,213
46,PER29,174
46,PER30,155
46,PER31,132
46,PER32,95
46,PER33,73
46,PER34,67
46,PER35,63
46,PER36,50
46,PER37,42
46,PER38,34
46,PER39,29
46,PER40,21
46,PER41,12
46,PER42,10
46,PER43,7
46,PER44,5
46,PER45,3
46,PER46,3
46,PER47,3
46,PER48,1
47,PER01,1
47,PER02,1
47,PER03,2
47,PER04,10
47,PER05,19
47,PER06,28
47,PER07,41
47,PER08,65
47,PER09,94
47,PER10,117
47,PER11,150
47,PER12,178
47,PER13,188
47,PER14,201
47,PER15,220
47,PER16,245
47,PER17,284
47,PER18,350
47,PER19,415
47,PER20,400
47,PER21,350
47,PER22,309
47,PER23,278
47,PER24,256
47,PER25,238
47,PER26,228
47,PER27,218
47,PER28,190
47,PER29,191
47,PER30,169
47,PER31,141
47,PER32,140
47,PER33,115
47,PER34,80
47,PER35,60
47,PER36,51
47,PER37,40
47,PER38,26
47,PER39,15
47,PER40,10
47,PER41,7
47,PER42,7
47,PER43,1
47,PER44,NULL
47,PER45,1
47,PER46,1
47,PER47,1
47,PER48,NULL
48,PER01,1
48,PER02,1
48,PER03,3
48,PER04,7
48,PER05,9
48,PER06,25
48,PER07,29
48,PER08,58
48,PER09,127
48,PER10,168
48,PER11,210
48,PER12,207
48,PER13,207
48,PER14,225
48,PER15,242
48,PER16,251
48,PER17,275
48,PER18,300
48,PER19,288
48,PER20,290
48,PER21,286
48,PER22,285
48,PER23,294
48,PER24,262
48,PER25,237
48,PER26,228
48,PER27,208
48,PER28,203
48,PER29,193
48,PER30,191
48,PER31,208
48,PER32,191
48,PER33,188
48,PER34,177
48,PER35,139
48,PER36,107
48,PER37,100
48,PER38,83
48,PER39,53
48,PER40,30
48,PER41,19
48,PER42,8
48,PER43,6
48,PER44,4
48,PER45,1
48,PER46,1
48,PER47,3
48,PER48,3
49,PER01,NULL
49,PER02,1
49,PER03,1
49,PER04,1
49,PER05,NULL
49,PER06,NULL
49,PER07,1
49,PER08,3
49,PER09,8
49,PER10,16
49,PER11,16
49,PER12,20
49,PER13,19
49,PER14,20
49,PER15,25
49,PER16,27
49,PER17,31
49,PER18,33
49,PER19,43
49,PER20,43
49,PER21,45
49,PER22,40
49,PER23,39
49,PER24,37
49,PER25,29
49,PER26,24
49,PER27,24
49,PER28,20
49,PER29,25
49,PER30,24
49,PER31,18
49,PER32,14
49,PER33,12
49,PER34,9
49,PER35,10
49,PER36,6
49,PER37,7
49,PER38,6
49,PER39,5
49,PER40,2
49,PER41,2
49,PER42,NULL
49,PER43,NULL
49,PER44,NULL
49,PER45,NULL
49,PER46,NULL
49,PER47,NULL
49,PER48,NULL
50,PER01,1
50,PER02,1
50,PER03,3
50,PER04,4
50,PER05,5
50,PER06,9
50,PER07,15
50,PER08,27
50,PER09,37
50,PER10,63
50,PER11,82
50,PER12,87
50,PER13,90
50,PER14,100
50,PER15,102
50,PER16,97
50,PER17,104
50,PER18,125
50,PER19,141
50,PER20,147
50,PER21,131
50,PER22,122
50,PER23,106
50,PER24,95
50,PER25,87
50,PER26,84
50,PER27,73
50,PER28,75
50,PER29,70
50,PER30,69
50,PER31,64
50,PER32,61
50,PER33,56
50,PER34,58
50,PER35,41
50,PER36,26
50,PER37,28
50,PER38,25
50,PER39,21
50,PER40,11
50,PER41,10
50,PER42,4
50,PER43,3
50,PER44,1
50,PER45,1
50,PER46,NULL
50,PER47,NULL
50,PER48,NULL
51,PER01,NULL
51,PER02,1
51,PER03,1
51,PER04,NULL
51,PER05,2
51,PER06,4
51,PER07,8
51,PER08,12
51,PER09,24
51,PER10,32
51,PER11,34
51,PER12,36
51,PER13,39
51,PER14,40
51,PER15,40
51,PER16,38
51,PER17,38
51,PER18,38
51,PER19,37
51,PER20,39
51,PER21,41
51,PER22,44
51,PER23,46
51,PER24,37
51,PER25,41
51,PER26,40
51,PER27,36
51,PER28,36
51,PER29,39
51,PER30,33
51,PER31,29
51,PER32,35
51,PER33,28
51,PER34,24
51,PER35,18
51,PER36,16
51,PER37,17
51,PER38,11
51,PER39,7
51,PER40,1
51,PER41,2
51,PER42,3
51,PER43,2
51,PER44,NULL
51,PER45,NULL
51,PER46,NULL
51,PER47,NULL
51,PER48,NULL
52,PER01,NULL
52,PER02,1
52,PER03,11
52,PER04,22
52,PER05,42
52,PER06,65
52,PER07,147
52,PER08,353
52,PER09,829
52,PER10,1383
52,PER11,1572
52,PER12,1504
52,PER13,1497
52,PER14,1494
52,PER15,1499
52,PER16,1493
52,PER17,1515
52,PER18,1543
52,PER19,1582
52,PER20,1590
52,PER21,1577
52,PER22,1558
52,PER23,1574
52,PER24,1624
52,PER25,1506
52,PER26,1416
52,PER27,1245
52,PER28,1052
52,PER29,884
52,PER30,758
52,PER31,652
52,PER32,577
52,PER33,492
52,PER34,424
52,PER35,357
52,PER36,283
52,PER37,208
52,PER38,166
52,PER39,130
52,PER40,104
52,PER41,85
52,PER42,59
52,PER43,56
52,PER44,42
52,PER45,29
52,PER46,28
52,PER47,19
52,PER48,12
53,PER01,9
53,PER02,12
53,PER03,21
53,PER04,32
53,PER05,57
53,PER06,86
53,PER07,123
53,PER08,215
53,PER09,386
53,PER10,517
53,PER11,593
53,PER12,632
53,PER13,676
53,PER14,690
53,PER15,718
53,PER16,735
53,PER17,775
53,PER18,849
53,PER19,895
53,PER20,949
53,PER21,927
53,PER22,902
53,PER23,861
53,PER24,824
53,PER25,804
53,PER26,772
53,PER27,729
53,PER28,693
53,PER29,680
53,PER30,686
53,PER31,648
53,PER32,595
53,PER33,579
53,PER34,529
53,PER35,459
53,PER36,368
53,PER37,269
53,PER38,210
53,PER39,142
53,PER40,103
53,PER41,79
53,PER42,55
53,PER43,41
53,PER44,32
53,PER45,22
53,PER46,14
53,PER47,9
53,PER48,5
54,PER01,5
54,PER02,10
54,PER03,24
54,PER04,56
54,PER05,86
54,PER06,153
54,PER07,245
54,PER08,424
54,PER09,679
54,PER10,931
54,PER11,1103
54,PER12,1200
54,PER13,1251
54,PER14,1292
54,PER15,1342
54,PER16,1397
54,PER17,1463
54,PER18,1568
54,PER19,1658
54,PER20,1655
54,PER21,1597
54,PER22,1526
54,PER23,1514
54,PER24,1531
54,PER25,1453
54,PER26,1423
54,PER27,1392
54,PER28,1327
54,PER29,1201
54,PER30,1108
54,PER31,1016
54,PER32,985
54,PER33,892
54,PER34,791
54,PER35,654
54,PER36,515
54,PER37,403
54,PER38,314
54,PER39,221
54,PER40,143
54,PER41,102
54,PER42,81
54,PER43,55
54,PER44,33
54,PER45,24
54,PER46,26
54,PER47,12
54,PER48,7
55,PER01,3
55,PER02,9
55,PER03,16
55,PER04,33
55,PER05,51
55,PER06,90
55,PER07,154
55,PER08,256
55,PER09,403
55,PER10,563
55,PER11,708
55,PER12,783
55,PER13,831
55,PER14,874
55,PER15,913
55,PER16,962
55,PER17,998
55,PER18,1058
55,PER19,1092
55,PER20,1142
55,PER21,1105
55,PER22,1054
55,PER23,1018
55,PER24,984
55,PER25,938
55,PER26,898
55,PER27,842
55,PER28,755
55,PER29,698
55,PER30,683
55,PER31,615
55,PER32,563
55,PER33,471
55,PER34,410
55,PER35,346
55,PER36,282
55,PER37,198
55,PER38,149
55,PER39,116
55,PER40,90
55,PER41,70
55,PER42,42
55,PER43,37
55,PER44,32
55,PER45,17
55,PER46,12
55,PER47,7
55,PER48,7
56,PER01,4
56,PER02,6
56,PER03,9
56,PER04,21
56,PER05,40
56,PER06,93
56,PER07,176
56,PER08,302
56,PER09,453
56,PER10,609
56,PER11,767
56,PER12,830
56,PER13,903
56,PER14,943
56,PER15,972
56,PER16,994
56,PER17,1051
56,PER18,1103
56,PER19,1126
56,PER20,1147
56,PER21,1142
56,PER22,1090
56,PER23,1070
56,PER24,1033
56,PER25,981
56,PER26,906
56,PER27,846
56,PER28,771
56,PER29,725
56,PER30,671
56,PER31,572
56,PER32,486
56,PER33,402
56,PER34,367
56,PER35,304
56,PER36,251
56,PER37,175
56,PER38,120
56,PER39,102
56,PER40,73
56,PER41,58
56,PER42,52
56,PER43,42
56,PER44,44
56,PER45,36
56,PER46,23
56,PER47,13
56,PER48,8
57,PER01,3
57,PER02,6
57,PER03,16
57,PER04,23
57,PER05,28
57,PER06,44
57,PER07,74
57,PER08,116
57,PER09,200
57,PER10,260
57,PER11,327
57,PER12,379
57,PER13,412
57,PER14,444
57,PER15,492
57,PER16,501
57,PER17,548
57,PER18,638
57,PER19,703
57,PER20,719
57,PER21,644
57,PER22,586
57,PER23,579
57,PER24,550
57,PER25,530
57,PER26,539
57,PER27,532
57,PER28,488
57,PER29,428
57,PER30,395
57,PER31,362
57,PER32,335
57,PER33,284
57,PER34,250
57,PER35,203
57,PER36,146
57,PER37,112
57,PER38,80
57,PER39,50
57,PER40,35
57,PER41,20
57,PER42,14
57,PER43,9
57,PER44,6
57,PER45,12
57,PER46,14
57,PER47,6
57,PER48,4
58,PER01,23
58,PER02,48
58,PER03,96
58,PER04,163
58,PER05,288
58,PER06,491
58,PER07,829
58,PER08,1236
58,PER09,1870
58,PER10,2362
58,PER11,2784
58,PER12,3016
58,PER13,3209
58,PER14,3348
58,PER15,3489
58,PER16,3627
58,PER17,3710
58,PER18,3769
58,PER19,3780
58,PER20,3759
58,PER21,3737
58,PER22,3693
58,PER23,3711
58,PER24,3619
58,PER25,3518
58,PER26,3393
58,PER27,3208
58,PER28,2988
58,PER29,2669
58,PER30,2253
58,PER31,1861
58,PER32,1534
58,PER33,1281
58,PER34,1029
58,PER35,824
58,PER36,660
58,PER37,485
58,PER38,374
58,PER39,268
58,PER40,210
58,PER41,170
58,PER42,124
58,PER43,82
58,PER44,64
58,PER45,43
58,PER46,35
58,PER47,22
58,PER48,12
59,PER01,16
59,PER02,32
59,PER03,57
59,PER04,97
59,PER05,174
59,PER06,303
59,PER07,508
59,PER08,845
59,PER09,1274
59,PER10,1699
59,PER11,2089
59,PER12,2307
59,PER13,2512
59,PER14,2621
59,PER15,2759
59,PER16,2825
59,PER17,2912
59,PER18,3017
59,PER19,3082
59,PER20,3110
59,PER21,3059
59,PER22,3027
59,PER23,2963
59,PER24,2896
59,PER25,2842
59,PER26,2784
59,PER27,2641
59,PER28,2460
59,PER29,2249
59,PER30,1996
59,PER31,1684
59,PER32,1429
59,PER33,1157
59,PER34,893
59,PER35,760
59,PER36,639
59,PER37,485
59,PER38,368
59,PER39,264
59,PER40,211
59,PER41,154
59,PER42,119
59,PER43,81
59,PER44,61
59,PER45,35
59,PER46,22
59,PER47,15
59,PER48,6
60,PER01,2
60,PER02,5
60,PER03,9
60,PER04,24
60,PER05,33
60,PER06,63
60,PER07,109
60,PER08,173
60,PER09,254
60,PER10,350
60,PER11,399
60,PER12,430
60,PER13,476
60,PER14,509
60,PER15,548
60,PER16,574
60,PER17,617
60,PER18,744
60,PER19,814
60,PER20,867
60,PER21,791
60,PER22,682
60,PER23,650
60,PER24,624
60,PER25,616
60,PER26,582
60,PER27,563
60,PER28,506
60,PER29,493
60,PER30,447
60,PER31,407
60,PER32,404
60,PER33,359
60,PER34,333
60,PER35,279
60,PER36,213
60,PER37,175
60,PER38,130
60,PER39,87
60,PER40,58
60,PER41,33
60,PER42,29
60,PER43,19
60,PER44,15
60,PER45,15
60,PER46,9
60,PER47,7
60,PER48,2
61,PER01,20
61,PER02,48
61,PER03,110
61,PER04,195
61,PER05,331
61,PER06,601
61,PER07,1031
61,PER08,1839
61,PER09,2854
61,PER10,3787
61,PER11,4543
61,PER12,4915
61,PER13,5212
61,PER14,5424
61,PER15,5535
61,PER16,5604
61,PER17,5712
61,PER18,5822
61,PER19,5781
61,PER20,5785
61,PER21,5758
61,PER22,5768
61,PER23,5777
61,PER24,5681
61,PER25,5478
61,PER26,5280
61,PER27,5007
61,PER28,4572
61,PER29,4099
61,PER30,3543
61,PER31,2922
61,PER32,2303
61,PER33,1727
61,PER34,1337
61,PER35,1094
61,PER36,891
61,PER37,671
61,PER38,525
61,PER39,405
61,PER40,291
61,PER41,207
61,PER42,130
61,PER43,88
61,PER44,63
61,PER45,43
61,PER46,26
61,PER47,20
61,PER48,14
62,PER01,4
62,PER02,11
62,PER03,11
62,PER04,20
62,PER05,32
62,PER06,62
62,PER07,124
62,PER08,199
62,PER09,296
62,PER10,415
62,PER11,469
62,PER12,526
62,PER13,565
62,PER14,569
62,PER15,577
62,PER16,601
62,PER17,664
62,PER18,763
62,PER19,843
62,PER20,854
62,PER21,785
62,PER22,719
62,PER23,684
62,PER24,653
62,PER25,617
62,PER26,589
62,PER27,567
62,PER28,516
62,PER29,494
62,PER30,460
62,PER31,417
62,PER32,361
62,PER33,302
62,PER34,249
62,PER35,216
62,PER36,171
62,PER37,115
62,PER38,94
62,PER39,87
62,PER40,56
62,PER41,38
62,PER42,31
62,PER43,26
62,PER44,22
62,PER45,22
62,PER46,20
62,PER47,9
62,PER48,2
63,PER01,6
63,PER02,12
63,PER03,20
63,PER04,38
63,PER05,70
63,PER06,125
63,PER07,208
63,PER08,368
63,PER09,580
63,PER10,730
63,PER11,850
63,PER12,960
63,PER13,1034
63,PER14,1070
63,PER15,1102
63,PER16,1130
63,PER17,1174
63,PER18,1260
63,PER19,1283
63,PER20,1297
63,PER21,1284
63,PER22,1229
63,PER23,1202
63,PER24,1164
63,PER25,1129
63,PER26,1065
63,PER27,995
63,PER28,890
63,PER29,797
63,PER30,656
63,PER31,516
63,PER32,404
63,PER33,310
63,PER34,229
63,PER35,170
63,PER36,135
63,PER37,104
63,PER38,77
63,PER39,70
63,PER40,52
63,PER41,37
63,PER42,26
63,PER43,19
63,PER44,15
63,PER45,9
63,PER46,8
63,PER47,7
63,PER48,5
64,PER01,2
64,PER02,2
64,PER03,6
64,PER04,14
64,PER05,21
64,PER06,29
64,PER07,58
64,PER08,92
64,PER09,122
64,PER10,154
64,PER11,191
64,PER12,206
64,PER13,232
64,PER14,245
64,PER15,246
64,PER16,257
64,PER17,290
64,PER18,365
64,PER19,464
64,PER20,486
64,PER21,433
64,PER22,358
64,PER23,330
64,PER24,290
64,PER25,277
64,PER26,264
64,PER27,244
64,PER28,220
64,PER29,226
64,PER30,229
64,PER31,227
64,PER32,233
64,PER33,256
64,PER34,243
64,PER35,212
64,PER36,176
64,PER37,131
64,PER38,99
64,PER39,73
64,PER40,47
64,PER41,30
64,PER42,26
64,PER43,12
64,PER44,9
64,PER45,6
64,PER46,3
64,PER47,2
64,PER48,2
65,PER01,NULL
65,PER02,2
65,PER03,3
65,PER04,3
65,PER05,8
65,PER06,12
65,PER07,15
65,PER08,21
65,PER09,32
65,PER10,41
65,PER11,42
65,PER12,53
65,PER13,65
65,PER14,70
65,PER15,76
65,PER16,88
65,PER17,102
65,PER18,140
65,PER19,187
65,PER20,201
65,PER21,182
65,PER22,147
65,PER23,114
65,PER24,91
65,PER25,84
65,PER26,84
65,PER27,73
65,PER28,75
65,PER29,69
65,PER30,64
65,PER31,65
65,PER32,54
65,PER33,47
65,PER34,32
65,PER35,35
65,PER36,33
65,PER37,27
65,PER38,17
65,PER39,10
65,PER40,7
65,PER41,8
65,PER42,6
65,PER43,5
65,PER44,5
65,PER45,1
65,PER46,NULL
65,PER47,NULL
65,PER48,NULL
66,PER01,NULL
66,PER02,3
66,PER03,5
66,PER04,9
66,PER05,22
66,PER06,28
66,PER07,54
66,PER08,97
66,PER09,141
66,PER10,184
66,PER11,236
66,PER12,258
66,PER13,273
66,PER14,298
66,PER15,327
66,PER16,354
66,PER17,386
66,PER18,482
66,PER19,548
66,PER20,550
66,PER21,506
66,PER22,436
66,PER23,407
66,PER24,377
66,PER25,376
66,PER26,343
66,PER27,341
66,PER28,342
66,PER29,325
66,PER30,305
66,PER31,280
66,PER32,274
66,PER33,283
66,PER34,267
66,PER35,214
66,PER36,170
66,PER37,153
66,PER38,116
66,PER39,97
66,PER40,65
66,PER41,39
66,PER42,28
66,PER43,23
66,PER44,17
66,PER45,7
66,PER46,8
66,PER47,8
66,PER48,4
67,PER01,5
67,PER02,9
67,PER03,18
67,PER04,43
67,PER05,59
67,PER06,97
67,PER07,154
67,PER08,244
67,PER09,387
67,PER10,488
67,PER11,606
67,PER12,654
67,PER13,725
67,PER14,759
67,PER15,815
67,PER16,868
67,PER17,948
67,PER18,1088
67,PER19,1183
67,PER20,1195
67,PER21,1125
67,PER22,1066
67,PER23,1007
67,PER24,972
67,PER25,944
67,PER26,927
67,PER27,901
67,PER28,854
67,PER29,791
67,PER30,760
67,PER31,719
67,PER32,614
67,PER33,554
67,PER34,515
67,PER35,434
67,PER36,332
67,PER37,256
67,PER38,189
67,PER39,159
67,PER40,112
67,PER41,64
67,PER42,47
67,PER43,38
67,PER44,30
67,PER45,23
67,PER46,19
67,PER47,15
67,PER48,8
68,PER01,7
68,PER02,25
68,PER03,34
68,PER04,58
68,PER05,109
68,PER06,184
68,PER07,312
68,PER08,513
68,PER09,778
68,PER10,967
68,PER11,1184
68,PER12,1318
68,PER13,1421
68,PER14,1507
68,PER15,1597
68,PER16,1656
68,PER17,1739
68,PER18,1896
68,PER19,1971
68,PER20,2013
68,PER21,1960
68,PER22,1886
68,PER23,1813
68,PER24,1775
68,PER25,1747
68,PER26,1714
68,PER27,1614
68,PER28,1494
68,PER29,1427
68,PER30,1304
68,PER31,1197
68,PER32,1129
68,PER33,1065
68,PER34,900
68,PER35,773
68,PER36,636
68,PER37,498
68,PER38,359
68,PER39,252
68,PER40,169
68,PER41,113
68,PER42,87
68,PER43,61
68,PER44,61
68,PER45,42
68,PER46,31
68,PER47,24
68,PER48,12
69,PER01,18
69,PER02,45
69,PER03,90
69,PER04,180
69,PER05,332
69,PER06,636
69,PER07,1062
69,PER08,1634
69,PER09,2403
69,PER10,3097
69,PER11,3757
69,PER12,4238
69,PER13,4560
69,PER14,4781
69,PER15,5037
69,PER16,5206
69,PER17,5395
69,PER18,5545
69,PER19,5525
69,PER20,5537
69,PER21,5582
69,PER22,5491
69,PER23,5486
69,PER24,5385
69,PER25,5325
69,PER26,5149
69,PER27,4952
69,PER28,4657
69,PER29,4350
69,PER30,3944
69,PER31,3445
69,PER32,3024
69,PER33,2606
69,PER34,2255
69,PER35,1907
69,PER36,1542
69,PER37,1113
69,PER38,806
69,PER39,576
69,PER40,408
69,PER41,294
69,PER42,208
69,PER43,166
69,PER44,127
69,PER45,78
69,PER46,61
69,PER47,48
69,PER48,29
70,PER01,9
70,PER02,15
70,PER03,30
70,PER04,48
70,PER05,106
70,PER06,206
70,PER07,369
70,PER08,618
70,PER09,967
70,PER10,1280
70,PER11,1564
70,PER12,1786
70,PER13,1913
70,PER14,2008
70,PER15,2097
70,PER16,2160
70,PER17,2220
70,PER18,2343
70,PER19,2437
70,PER20,2482
70,PER21,2430
70,PER22,2364
70,PER23,2297
70,PER24,2289
70,PER25,2233
70,PER26,2124
70,PER27,2024
70,PER28,1883
70,PER29,1747
70,PER30,1512
70,PER31,1262
70,PER32,1075
70,PER33,878
70,PER34,702
70,PER35,537
70,PER36,441
70,PER37,346
70,PER38,260
70,PER39,211
70,PER40,141
70,PER41,103
70,PER42,87
70,PER43,61
70,PER44,36
70,PER45,25
70,PER46,19
70,PER47,8
70,PER48,5
71,PER01,2
71,PER02,10
71,PER03,27
71,PER04,51
71,PER05,90
71,PER06,185
71,PER07,325
71,PER08,560
71,PER09,892
71,PER10,1227
71,PER11,1482
71,PER12,1606
71,PER13,1725
71,PER14,1825
71,PER15,1857
71,PER16,1894
71,PER17,1958
71,PER18,2067
71,PER19,2174
71,PER20,2164
71,PER21,2121
71,PER22,2017
71,PER23,2008
71,PER24,1955
71,PER25,1879
71,PER26,1817
71,PER27,1760
71,PER28,1647
71,PER29,1512
71,PER30,1347
71,PER31,1115
71,PER32,942
71,PER33,750
71,PER34,612
71,PER35,502
71,PER36,412
71,PER37,314
71,PER38,254
71,PER39,209
71,PER40,151
71,PER41,76
71,PER42,59
71,PER43,34
71,PER44,28
71,PER45,21
71,PER46,16
71,PER47,10
71,PER48,7
72,PER01,NULL
72,PER02,NULL
72,PER03,2
72,PER04,5
72,PER05,5
72,PER06,11
72,PER07,17
72,PER08,31
72,PER09,48
72,PER10,63
