"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"8943","BUS",33.7089881476709,-84.3525419530546,"DAILY",0,0
"8948","BUS",33.6913200000104,-84.3567600000104,"DAILY",0,0
"8950","BUS",33.6983699999865,-84.3588199999937,"DAILY",0,0
"8951","BUS",33.6975000000032,-84.3579000000014,"DAILY",0,0
"9030","BUS",33.7146299999955,-84.3051900000061,"DAILY",4,4
"9110","BUS",33.8398999999942,-84.3128900000131,"DAILY",11,6
"9111","BUS",33.841460000002,-84.3088200000158,"DAILY",0,0
"9114","BUS",33.7515999999901,-84.2922499999845,"DAILY",26.99,31
"9115","BUS",33.751470000002,-84.2960699999949,"DAILY",0,0
"9117","BUS",33.7511099999892,-84.3162000000086,"DAILY",0,0
"9118","BUS",33.7520699999981,-84.3236500000142,"DAILY",0,0
"9123","BUS",33.7299000000075,-84.3299299999981,"DAILY",53,57
"9125","BUS",33.7234100000086,-84.3184699999844,"DAILY",3,4
"9126","BUS",33.7196399999975,-84.3102899999953,"DAILY",6,11
"9130","BUS",33.7397999999945,-84.3262000000148,"DAILY",7,7
"9132","BUS",33.7396999999959,-84.3220700000156,"DAILY",49,47
"9133","BUS",33.7401599999946,-84.3138900000048,"DAILY",80,81
"9134","BUS",33.7400800000123,-84.3111299999842,"DAILY",5,5
"9135","BUS",33.7400400000026,-84.3096700000004,"DAILY",20,13
"9136","BUS",33.7388000000049,-84.2880899999856,"DAILY",189,191
"9137","BUS",33.7383600000018,-84.2744099999882,"DAILY",68,69
"9138","BUS",33.7382699999949,-84.2707499999937,"DAILY",1,2
"9139","BUS",33.7380500000005,-84.258080000003,"DAILY",2,0
"9140","BUS",33.7379299999969,-84.2519899999864,"DAILY",89,98
"9141","BUS",33.7373200000064,-84.2342799999866,"DAILY",16,18
"9144","BUS",33.7369200000078,-84.2229600000122,"DAILY",23,23
"9145","BUS",33.7368299999914,-84.2195700000089,"DAILY",3,3
"9146","BUS",33.7368299999999,-84.2167899999858,"DAILY",7,7
"9147","BUS",33.7473699999911,-84.3243000000117,"DAILY",97,91
"9148","BUS",33.7473699999932,-84.3228699999953,"DAILY",0,0
"9149","BUS",33.747180000003,-84.2860799999955,"DAILY",12,19
"9152","BUS",33.7499699999947,-84.2758599999966,"DAILY",2,1
"9153","BUS",33.750580000011,-84.2747000000001,"DAILY",5,4
